t_days, log_F5, log_F9, nu
0.558500000000000,-0.710765061114264,-3.264887063956126,81725086904086960.000000000000000
0.558500000000000,-0.918249970564185,-3.465630280540952,131295212073261216.000000000000000
0.558500000000000,-1.129625440475394,-3.671594750829289,210931959406709024.000000000000000
0.558500000000000,-1.344332236424226,-3.881962317130966,338872155325265984.000000000000000
0.558500000000000,-1.561847349914734,-4.095998172802239,544414122818501120.000000000000000
0.558500000000000,-1.781698881526745,-4.313059301720549,874627001559774720.000000000000000
0.558500000000000,-2.003472986929459,-4.532594592288255,1405129587559343360.000000000000000
0.558500000000000,-2.226814862350874,-4.754139498564252,2257407048162981120.000000000000000
0.558500000000000,-2.451425762199464,-4.977307620513564,3626631042583984640.000000000000000
0.558500000000000,-2.677057730633120,-5.201780956383810,5826354059511249920.000000000000000
0.558500000000000,-2.903507304406821,-5.427300003739998,9360312981437612032.000000000000000
0.558500000000000,-3.130609036133166,-5.653654421841209,15037784902110550016.000000000000000
0.558500000000000,-3.358229354373127,-5.880674630143384,24158911695644262400.000000000000000
0.558500000000000,-3.586261033553645,-6.108224490760366,38812432689872191488.000000000000000
0.558500000000000,-3.814618383295401,-6.336195081917197,62354006268314017792.000000000000000
0.558500000000000,-4.043233165716325,-6.564499490073990,100174656115372146688.000000000000000
0.558500000000000,-4.272051192680276,-6.793068509986642,160935316403757350912.000000000000000
0.558500000000000,-4.501029527805851,-7.021847129159416,258550186946965897216.000000000000000
0.558500000000000,-4.730134209152812,-7.250791675231161,415373086927676375040.000000000000000
0.558500000000000,-4.959338410112819,-7.479867514765939,667316482657268269056.000000000000000
0.558500000000000,-5.188620963080732,-7.709047205270444,1072075447448535826432.000000000000000
0.558500000000000,-5.417965179837148,-7.938309016419906,1722339841577492414464.000000000000000
0.558500000000000,-5.647357912401393,-8.167635750001219,2767020303417202966528.000000000000000
0.558500000000000,-5.876788807429172,-8.397013800273852,4445348806720122519552.000000000000000
0.558500000000000,-6.106249715562438,-8.626432407041767,7141662816497468178432.000000000000000
0.558500000000000,-6.335734224328652,-8.855883062708489,11473418622952454225920.000000000000000
0.558500000000000,-6.565237289239944,-9.085359042067257,18432588919407149842432.000000000000000
0.558500000000000,-6.794754942752407,-9.314855029730644,29612824689596998615040.000000000000000
0.558500000000000,-7.024284064840963,-9.544366825118090,47574401508706244100096.000000000000000
0.558500000000000,-7.253822202261679,-9.773891108976626,76430523012778198827008.000000000000000
0.558500000000000,-7.483367426241276,-10.003425258675595,122789245114050181857280.000000000000000
0.558500000000000,-7.712918220468180,-10.232967202133402,197266721740968662401024.000000000000000
0.558500000000000,-7.942473392960493,-10.462515302325459,316918305591697803837440.000000000000000
0.558500000000000,-8.172032006738116,-10.692068265989331,509144226318096692936704.000000000000000
0.558500000000000,-8.401593325297267,-10.921625071468789,817964246997559037394944.000000000000000
0.558500000000000,-8.631156769733423,-11.151184911691640,1314098196113625280675840.000000000000000
0.558500000000000,-8.860721885028200,-11.380747149111709,2111160818297034130849792.000000000000000
0.558500000000000,-9.090288313544027,-11.610311280107402,3391679566941022192664576.000000000000000
0.558500000000000,-9.319855774187142,-11.839876906853918,5448893416885419732107264.000000000000000
0.558500000000000,-9.549424046027687,-12.069443715101288,8753904631195825359290368.000000000000000
0.558500000000000,-9.778992955424037,-12.299011456618860,14063561246142789404590080.000000000000000
0.558500000000000,-10.008562365902067,-12.528579935326755,22593775378723708105392128.000000000000000
0.558500000000000,-10.238132170200148,-12.758148996340253,36297967273704216024055808.000000000000000
0.558500000000000,-10.467702284016504,-12.987718517315370,58314398816392839176388608.000000000000000
0.558500000000000,-10.697272641094793,-13.217288401612468,93684835948949533605494784.000000000000000
0.558500000000000,-10.926843189361470,-13.446858572895968,150509113785365621406433280.000000000000000
0.558500000000000,-11.156413887889896,-13.676428970868544,241799999999999466266427392.000000000000000
t_days, log_F5, log_F9, nu
3.495000000000000,-4.538315273140286,-6.966539046710109,1000000.000000000000000
3.495000000000000,-4.126546272787403,-6.561273905761063,1606547.231052205432206
3.495000000000000,-3.714786389378362,-6.161059522339682,2580994.005601502954960
3.495000000000000,-3.303040345690267,-5.769421109425089,4146488.773061426356435
3.495000000000000,-2.891315340725937,-5.391630503004746,6661530.056950891390443
3.495000000000000,-2.479622357725067,-5.034493671456275,10702062.667565494775772
3.495000000000000,-2.067978171178398,-4.704810389988589,17193369.145124491304159
3.495000000000000,-1.656408445229871,-4.406566810498507,27621959.592558115720749
3.495000000000000,-1.244952587910466,-4.138764325571859,44375982.699660144746304
3.495000000000000,-0.833671620008225,-3.896019100185704,71292112.131359577178955
3.495000000000000,-0.422661888654383,-3.671308223376270,114534145.340499073266983
3.495000000000000,-0.012082303061962,-3.458418527666089,184004514.057708889245987
3.495000000000000,0.397780849303796,-3.252920142698618,295611942.560518860816956
3.495000000000000,0.806329834788832,-3.052088180022788,474914547.786565124988556
3.495000000000000,1.212067726563315,-2.854488362115065,762972651.732913374900818
3.495000000000000,1.610652821698354,-2.659609633220287,1225751601.010070562362671
3.495000000000000,1.988997536182886,-2.467650073879280,1969227840.560536623001099
3.495000000000000,2.313738209869021,-2.279449354591203,3163657534.563444137573242
3.495000000000000,2.537596885174815,-2.096531031774064,5082565252.150347709655762
3.495000000000000,2.655441981541438,-1.921206256542542,8165381132.484262466430664
3.495000000000000,2.708450178823764,-1.756669741729678,13118070448.878513336181641
3.495000000000000,2.727043631357707,-1.606989377816117,21074799756.393535614013672
3.495000000000000,2.721429324369334,-1.476871994588310,33857661193.613590240478516
3.495000000000000,2.693810875656974,-1.371095020240772,54393931840.503623962402344
3.495000000000000,2.645200724215174,-1.293537188698592,87386420584.403488159179688
3.495000000000000,2.577509417650219,-1.245932890779442,140390412021.436859130859375
3.495000000000000,2.493634445931018,-1.226945659380451,225543827699.317657470703125
3.495000000000000,2.396883694479828,-1.232395396814249,362346811871.252990722656250
3.495000000000000,2.290388942267706,-1.256680017892430,582127267292.355957031250000
3.495000000000000,2.176761349549400,-1.294393173781540,935214949388.521484375000000
3.495000000000000,2.057989281000295,-1.341256620675576,1502466987378.751464843750000
3.495000000000000,1.935483965271263,-1.394301880998145,2413784178320.682128906250000
3.495000000000000,1.810183503433171,-1.451660480982519,3877858288038.714355468750000
3.495000000000000,1.682661607325692,-1.512266661829433,6229962495061.442382812500000
3.495000000000000,1.553218180962257,-1.575607188188195,10008728996000.048828125000000
3.495000000000000,1.421946559814650,-1.641546767723051,16079495854875.732421875000000
3.495000000000000,1.288780081882816,-1.710217392260180,25832469542366.023437500000000
3.495000000000000,1.153523221876874,-1.781951884131185,41501082414528.570312500000000
3.495000000000000,1.015872824411128,-1.857244398049226,66673449038729.976562500000000
3.495000000000000,0.875434557755132,-1.936724769691846,107114044937871.968750000000000
3.495000000000000,0.731739145466290,-2.021136926106128,172083772301739.718750000000000
3.495000000000000,0.584262260303468,-2.111313946164308,276460707900378.125000000000000
3.495000000000000,0.432450965970000,-2.208144361039265,444147184772085.062500000000000
3.495000000000000,0.275757993249732,-2.312526597532101,713543429875222.625000000000000
3.495000000000000,0.113682822107357,-2.425311564663871,1146341221501532.250000000000000
3.495000000000000,-0.054184223811692,-2.547237253858003,1841651315244289.750000000000000
3.495000000000000,-0.228121122454502,-2.678863160333667,2958699821069353.500000000000000
3.495000000000000,-0.408243879747234,-2.820515013692948,4753291005053626.000000000000000
3.495000000000000,-0.594493060247377,-2.972250315835685,7636386502554257.000000000000000
3.495000000000000,-0.786640027761900,-3.133851877985702,12268215590922926.000000000000000
3.495000000000000,-0.984311362382433,-3.304850693952716,19709467787548804.000000000000000
3.495000000000000,-1.187026033704114,-3.484573116657646,31664190899599040.000000000000000
3.495000000000000,-1.394237941999851,-3.672202715329579,50870018213259488.000000000000000
3.495000000000000,-1.605376766766286,-3.866845749304572,81725086904086960.000000000000000
3.495000000000000,-1.819882065903679,-4.067590790805440,131295212073261216.000000000000000
3.495000000000000,-2.037228172443430,-4.273556436053216,210931959406709024.000000000000000
3.495000000000000,-2.256939712497457,-4.483924758810918,338872155325265984.000000000000000
3.495000000000000,-2.478599050977161,-4.697961101480861,544414122818501120.000000000000000
3.495000000000000,-2.701847628993939,-4.915022543913380,874627001559774720.000000000000000
3.495000000000000,-2.926383201556912,-5.134558036305560,1405129587559343360.000000000000000
3.495000000000000,-3.151954685950307,-5.356103072502489,2257407048162981120.000000000000000
3.495000000000000,-3.378355908363926,-5.579271278084185,3626631042583984640.000000000000000
3.495000000000000,-3.605419124002331,-5.803744667788976,5826354059511249920.000000000000000
3.495000000000000,-3.833008847016236,-6.029263749798087,9360312981437612032.000000000000000
3.495000000000000,-4.061016277159320,-6.255618190204792,15037784902110550016.000000000000000
3.495000000000000,-4.289354441721080,-6.482638412864432,24158911695644262400.000000000000000
3.495000000000000,-4.517954066618258,-6.710188282722827,38812432689872191488.000000000000000
3.495000000000000,-4.746760131432084,-6.938158879827978,62354006268314017792.000000000000000
3.495000000000000,-4.975729034420839,-7.166463291813423,100174656115372146688.000000000000000
3.495000000000000,-5.204826283677753,-7.395032314190378,160935316403757350912.000000000000000
3.495000000000000,-5.434024631681696,-7.623810934949281,258550186946965897216.000000000000000
3.495000000000000,-5.663302577279733,-7.852755482041920,415373086927676375040.000000000000000
3.495000000000000,-5.892643168402370,-8.081831322233780,667316482657268269056.000000000000000
3.495000000000000,-6.122033048641602,-8.311011013161204,1072075447448535826432.000000000000000
3.495000000000000,-6.351461700185848,-8.540272824582868,1722339841577492414464.000000000000000
3.495000000000000,-6.580920844008980,-8.769599558339378,2767020303417202966528.000000000000000
3.495000000000000,-6.810403965475162,-8.998977608724772,4445348806720122519552.000000000000000
3.495000000000000,-7.039905939646280,-9.228396215565262,7141662816497468178432.000000000000000
3.495000000000000,-7.269422735652810,-9.457846871278695,11473418622952454225920.000000000000000
3.495000000000000,-7.498951183639826,-9.687322850667526,18432588919407149842432.000000000000000
3.495000000000000,-7.728488791163191,-9.916818838350263,29612824689596998615040.000000000000000
3.495000000000000,-7.958033598617835,-10.146330633750162,47574401508706244100096.000000000000000
3.495000000000000,-8.187584065446153,-10.375854917616714,76430523012778198827008.000000000000000
3.495000000000000,-8.417138980601644,-10.605389067320841,122789245114050181857280.000000000000000
3.495000000000000,-8.646697392115225,-10.834931010781968,197266721740968662401024.000000000000000
3.495000000000000,-8.876258551699372,-11.064479110976162,316918305591697803837440.000000000000000
3.495000000000000,-9.105821871186242,-11.294032074641411,509144226318096692936704.000000000000000
3.495000000000000,-9.335386888275794,-11.523588880121753,817964246997559037394944.000000000000000
3.495000000000000,-9.564953239606737,-11.753148720345175,1314098196113625280675840.000000000000000
3.495000000000000,-9.794520639586377,-11.982710957765610,2111160818297034130849792.000000000000000
3.495000000000000,-10.024088863748673,-12.212275088761539,3391679566941022192664576.000000000000000
3.495000000000000,-10.253657735672595,-12.441840715508206,5448893416885419732107264.000000000000000
3.495000000000000,-10.483227116699492,-12.671407523755674,8753904631195825359290368.000000000000000
3.495000000000000,-10.712796897850758,-12.900975265273310,14063561246142789404590080.000000000000000
3.495000000000000,-10.942366993475147,-13.130543743981246,22593775378723708105392128.000000000000000
3.495000000000000,-11.171937336255697,-13.360112804994769,36297967273704216024055808.000000000000000
3.495000000000000,-11.401507873285254,-13.589682325969902,58314398816392839176388608.000000000000000
3.495000000000000,-11.631078562982031,-13.819252210267011,93684835948949533605494784.000000000000000
3.495000000000000,-11.860649372665335,-14.048822381550519,150509113785365621406433280.000000000000000
3.495000000000000,-12.090220276650198,-14.278392779523099,241799999999999466266427392.000000000000000
t_days, log_F5, log_F9, nu
13.831000000000000,-4.239779801043741,-6.678837420849620,1000000.000000000000000
13.831000000000000,-3.828099221854359,-6.281989311870653,1606547.231052205432206
13.831000000000000,-3.416474519787923,-5.895887802279803,2580994.005601502954960
13.831000000000000,-3.004935157511128,-5.526597990637877,4146488.773061426356435
13.831000000000000,-2.593526127625689,-5.181227627058592,6661530.056950891390443
13.831000000000000,-2.182316086605697,-4.865708129255429,10702062.667565494775772
13.831000000000000,-1.771409670831848,-4.581950492857469,17193369.145124491304159
13.831000000000000,-1.360966048324675,-4.326788398035867,27621959.592558115720749
13.831000000000000,-0.951226668402823,-4.093822125976189,44375982.699660144746304
13.831000000000000,-0.542556431684475,-3.876324954949085,71292112.131359577178955
13.831000000000000,-0.135504423530365,-3.669073235851585,114534145.340499073266983
13.831000000000000,0.269105652932192,-3.468781288423529,184004514.057708889245987
13.831000000000000,0.670032804699248,-3.273839150008547,295611942.560518860816956
13.831000000000000,1.065354240948278,-3.083930616839182,474914547.786565124988556
13.831000000000000,1.451828324838006,-2.899743918763669,762972651.732913374900818
13.831000000000000,1.822998654756563,-2.722765976495903,1225751601.010070562362671
13.831000000000000,2.163542369370724,-2.555060932348217,1969227840.560536623001099
13.831000000000000,2.438277333013877,-2.398925769603974,3163657534.563444137573242
13.831000000000000,2.599314854409488,-2.256399676290316,5082565252.150347709655762
13.831000000000000,2.642895996363609,-2.128776143591275,8165381132.484262466430664
13.831000000000000,2.613863140837021,-2.016403465674264,13118070448.878513336181641
13.831000000000000,2.548100282831246,-1.918974209513479,21074799756.393535614013672
13.831000000000000,2.461839827654712,-1.836208986225182,33857661193.613590240478516
13.831000000000000,2.362398688643153,-1.768576879443835,54393931840.503623962402344
13.831000000000000,2.253904362071518,-1.717607528613855,87386420584.403488159179688
13.831000000000000,2.139095423706661,-1.685418311990827,140390412021.436859130859375
13.831000000000000,2.019874877089098,-1.673450982455429,225543827699.317657470703125
13.831000000000000,1.897550355371991,-1.681176580765174,362346811871.252990722656250
13.831000000000000,1.772991003143345,-1.705872097244784,582127267292.355957031250000
13.831000000000000,1.646745639709024,-1.743632597595187,935214949388.521484375000000
13.831000000000000,1.519130486611618,-1.790662386150671,1502466987378.751464843750000
13.831000000000000,1.390291080898535,-1.844018063724201,2413784178320.682128906250000
13.831000000000000,1.260243622329834,-1.901743081220448,3877858288038.714355468750000
13.831000000000000,1.128900985948631,-1.962698285071082,6229962495061.442382812500000
13.831000000000000,0.996087978561656,-2.026334022379799,10008728996000.048828125000000
13.831000000000000,0.861549659553468,-2.092505726829069,16079495854875.732421875000000
13.831000000000000,0.724955982266995,-2.161350318244460,25832469542366.023437500000000
13.831000000000000,0.585905715274133,-2.233210932141027,41501082414528.570312500000000
13.831000000000000,0.443932499511797,-2.308592722425653,66673449038729.976562500000000
13.831000000000000,0.298515806509921,-2.388135176367716,107114044937871.968750000000000
13.831000000000000,0.149099217578406,-2.472589923031671,172083772301739.718750000000000
13.831000000000000,-0.004882460626735,-2.562795853597932,276460707900378.125000000000000
13.831000000000000,-0.163967414463472,-2.659645728579142,444147184772085.062500000000000
13.831000000000000,-0.328624960418852,-2.764040975178441,713543429875222.625000000000000
13.831000000000000,-0.499212821256276,-2.876834591955282,1146341221501532.250000000000000
13.831000000000000,-0.675940661435594,-2.998766005337802,1841651315244289.750000000000000
13.831000000000000,-0.858847112029182,-3.130395685422194,2958699821069353.500000000000000
13.831000000000000,-1.047795305659805,-3.272050018435315,4753291005053626.000000000000000
13.831000000000000,-1.242487909661306,-3.423786945493619,7636386502554257.000000000000000
13.831000000000000,-1.442498230785749,-3.585389569955478,12268215590922926.000000000000000
13.831000000000000,-1.647310814856384,-3.756389079029872,19709467787548804.000000000000000
13.831000000000000,-1.856364046528629,-3.936111953172803,31664190899599040.000000000000000
13.831000000000000,-2.069088453383047,-4.123741845438822,50870018213259488.000000000000000
13.831000000000000,-2.284936826179207,-4.318385070106871,81725086904086960.000000000000000
13.831000000000000,-2.503404811752736,-4.519130235326260,131295212073261216.000000000000000
13.831000000000000,-2.724042581136616,-4.725095960762157,210931959406709024.000000000000000
13.831000000000000,-2.946459269799842,-4.935464335449470,338872155325265984.000000000000000
13.831000000000000,-3.170322234297891,-5.149500711723847,544414122818501120.000000000000000
13.831000000000000,-3.395353027622081,-5.366562175888132,874627001559774720.000000000000000
13.831000000000000,-3.621321618827503,-5.586097682326079,1405129587559343360.000000000000000
13.831000000000000,-3.848039952420284,-5.807642727596582,2257407048162981120.000000000000000
13.831000000000000,-4.075355559282860,-6.030810939037233,3626631042583984640.000000000000000
13.831000000000000,-4.303145632222235,-6.255284332523785,5826354059511249920.000000000000000
13.831000000000000,-4.531311768143242,-6.480803416973067,9360312981437612032.000000000000000
13.831000000000000,-4.759775441503696,-6.707157858953817,15037784902110550016.000000000000000
13.831000000000000,-4.988474191681747,-6.934178082628532,24158911695644262400.000000000000000
13.831000000000000,-5.217358463115791,-7.161727953141382,38812432689872191488.000000000000000
13.831000000000000,-5.446389018024808,-7.389698550668396,62354006268314017792.000000000000000
13.831000000000000,-5.675534837386230,-7.618002962925726,100174656115372146688.000000000000000
13.831000000000000,-5.904771430010068,-7.846571985477879,160935316403757350912.000000000000000
13.831000000000000,-6.134079477760023,-8.075350606349661,258550186946965897216.000000000000000
13.831000000000000,-6.363443754662544,-8.304295153515019,415373086927676375040.000000000000000
13.831000000000000,-6.592852267353239,-8.533370993753719,667316482657268269056.000000000000000
13.831000000000000,-6.822295573278515,-8.762550684711313,1072075447448535826432.000000000000000
13.831000000000000,-7.051766240968816,-8.991812496152406,1722339841577492414464.000000000000000
13.831000000000000,-7.281258423443655,-9.221139229921429,2767020303417202966528.000000000000000
13.831000000000000,-7.510767521445600,-9.450517280314878,4445348806720122519552.000000000000000
13.831000000000000,-7.740289917841486,-9.679935887160557,7141662816497468178432.000000000000000
13.831000000000000,-7.969822768308092,-9.909386542877330,11473418622952454225920.000000000000000
13.831000000000000,-8.199363836471621,-10.138862522268312,18432588919407149842432.000000000000000
13.831000000000000,-8.428911364119672,-10.368358509952435,29612824689596998615040.000000000000000
13.831000000000000,-8.658463969061431,-10.597870305353224,47574401508706244100096.000000000000000
13.831000000000000,-8.888020564769000,-10.827394589220351,76430523012778198827008.000000000000000
13.831000000000000,-9.117580297169246,-11.056928738924846,122789245114050181857280.000000000000000
13.831000000000000,-9.347142494934522,-11.286470682386211,197266721740968662401024.000000000000000
13.831000000000000,-9.576706630394748,-11.516018782580559,316918305591697803837440.000000000000000
13.831000000000000,-9.806272288804783,-11.745571746245904,509144226318096692936704.000000000000000
13.831000000000000,-10.035839144183079,-11.975128551726312,817964246997559037394944.000000000000000
13.831000000000000,-10.265406940317826,-12.204688391949773,1314098196113625280675840.000000000000000
13.831000000000000,-10.494975475836222,-12.434250629370235,2111160818297034130849792.000000000000000
13.831000000000000,-10.724544592468106,-12.663814760366181,3391679566941022192664576.000000000000000
13.831000000000000,-10.954114165820865,-12.893380387112860,5448893416885419732107264.000000000000000
13.831000000000000,-11.183684098128483,-13.122947195360334,8753904631195825359290368.000000000000000
13.831000000000000,-11.413254312552331,-13.352514936877975,14063561246142789404590080.000000000000000
13.831000000000000,-11.642824748701711,-13.582083415585913,22593775378723708105392128.000000000000000
13.831000000000000,-11.872395359113181,-13.811652476599438,36297967273704216024055808.000000000000000
13.831000000000000,-12.101966106483385,-14.041221997574572,58314398816392839176388608.000000000000000
13.831000000000000,-12.331536961494232,-14.270791881871682,93684835948949533605494784.000000000000000
13.831000000000000,-12.561107901103574,-14.500362053155190,150509113785365621406433280.000000000000000
13.831000000000000,-12.790678907201755,-14.729932451127771,241799999999999466266427392.000000000000000
